FileName,FirstLine,USCAct01,USCAct02,USCAct03,USCAct04,USCAct05,USCAct06,USCAct07,USCAct08,USCAct09,USCAct10,USCAct11,USCAct12,USCAct13,USCAct14,USCAct15,USCAct16,USCAct17,USCAct18,USCAct19,USCAct20,USCAct21,USCAct22,USCAct23,USCAct24,USCAct25,USCAct26
CFR-1997/title-1/CFR-1997-title1-vol1-part13.xml,17—FILING FOR PUBLIC INSPECTION AND PUBLICATION SCHEDULES</HD>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFR-1997/title-1/CFR-1997-title1-vol1-part6.xml,8—CODE OF FEDERAL REGULATIONS</HD>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFR-1997/title-1/CFR-1997-title1-vol1-part1.xml,1—DEFINITIONS</HD>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFR-1997/title-1/CFR-1997-title1-vol1-part5.xml,6—INDEXES AND ANCILLARIES</HD>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFR-1997/title-1/CFR-1997-title1-vol1-part0.xml,"<?xml version=""1.0"" encoding=""UTF-8""?>",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFR-1997/title-1/CFR-1997-title1-vol1-part10.xml,12—OFFICIAL DISTRIBUTION WITHIN FEDERAL GOVERNMENT</HD>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFR-1997/title-1/CFR-1997-title1-vol1-part2.xml,2—GENERAL INFORMATION</HD>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFR-1997/title-4/CFR-1997-title4-vol1-part23.xml,52—UNIFORM STANDARDS AND PROCEDURES FOR TRANSPORTATION TRANSACTIONS</HD>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFR-1997/title-4/CFR-1997-title4-vol1-part27.xml,81—PUBLIC AVAILABILITY OF GENERAL ACCOUNTING OFFICE RECORDS</HD>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFR-1997/title-4/CFR-1997-title4-vol1-part24.xml,53—REVIEW OF GENERAL SERVICES ADMINISTRATION TRANSPORTATION SETTLEMENT ACTIONS</HD>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFR-1997/title-4/CFR-1997-title4-vol1-part29.xml,83—PRIVACY PROCEDURES FOR PERSONNEL RECORDS</HD>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFR-1997/title-4/CFR-1997-title4-vol1-part11.xml,25—CONDUCT IN THE GENERAL ACCOUNTING OFFICE BUILDING AND ON ITS GROUNDS</HD>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFR-1997/title-4/CFR-1997-title4-vol1-part15.xml,30—SCOPE OF SUBCHAPTER</HD>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFR-1997/title-4/CFR-1997-title4-vol1-part9.xml,11—RECOGNITION OF ATTORNEYS AND OTHER REPRESENTATIVES</HD>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFR-1997/title-4/CFR-1997-title4-vol1-part32.xml,101—SCOPE OF STANDARDS</HD>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFR-1997/title-4/CFR-1997-title4-vol1-part19.xml,34—DECEASED MEMBERS OF THE ARMED FORCES AND NATIONAL GUARD; PROCEDURES FOR SETTLEMENT OF ACCOUNTS</HD>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFR-1997/title-4/CFR-1997-title4-vol1-part34.xml,103—STANDARDS FOR THE COMPROMISE OF CLAIMS</HD>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFR-1997/title-4/CFR-1997-title4-vol1-part22.xml,51—DETERMINATIONS</HD>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFR-1997/title-4/CFR-1997-title4-vol1-part36.xml,105—REFERRALS TO DEPARTMENT OF JUSTICE OR GAO</HD>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFR-1997/title-4/CFR-1997-title4-vol1-part8.xml,9—SENIOR EXECUTIVE SERVICE</HD>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFR-1997/title-4/CFR-1997-title4-vol1-part35.xml,104—STANDARDS FOR SUSPENDING OR TERMINATING COLLECTION ACTION</HD>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFR-1997/title-4/CFR-1997-title4-vol1-part16.xml,31—CLAIMS AGAINST THE UNITED STATES; GENERAL PROCEDURE</HD>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFR-1997/title-4/CFR-1997-title4-vol1-part25.xml,56—JOINT REGULATIONS FOR ADVANCE PAYMENT OF CHARGES FOR TRANSPORTATION SERVICES FURNISHED THE UNITED STATES</HD>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFR-1997/title-4/CFR-1997-title4-vol1-part2.xml,3—EMPLOYMENT</HD>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFR-1997/title-4/CFR-1997-title4-vol1-part7.xml,8—INSURANCE AND ANNUITIES</HD>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFR-1997/title-4/CFR-1997-title4-vol1-part10.xml,21—BID PROTEST REGULATIONS</HD>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFR-1997/title-4/CFR-1997-title4-vol1-part28.xml,82—FURNISHING RECORDS OF THE GENERAL ACCOUNTING OFFICE IN JUDICIAL PROCEEDINGS</HD>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFR-1997/title-4/CFR-1997-title4-vol1-part17.xml,32—REVIEW AND RECONSIDERATION OF GENERAL ACCOUNTING OFFICE CLAIMS SETTLEMENTS</HD>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFR-1997/title-4/CFR-1997-title4-vol1-part3.xml,4—EMPLOYEE PERFORMANCE AND UTILIZATION</HD>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFR-1997/title-4/CFR-1997-title4-vol1-part0.xml,"<?xml version=""1.0"" encoding=""UTF-8""?>",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFR-1997/title-4/CFR-1997-title4-vol1-part20.xml,"35—DECEASED PUBLIC CREDITORS GENERALLY, CLAIM SETTLEMENT PROCEDURES</HD>",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFR-1997/title-4/CFR-1997-title4-vol1-part33.xml,102—STANDARDS FOR THE ADMINISTRATIVE COLLECTION OF CLAIMS</HD>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFR-1997/title-4/CFR-1997-title4-vol1-part31.xml,92—PROCEDURE</HD>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFR-1997/title-4/CFR-1997-title4-vol1-part6.xml,7—PERSONNEL RELATIONS AND SERVICES</HD>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFR-1997/title-4/CFR-1997-title4-vol1-part12.xml,27—GENERAL ACCOUNTING OFFICE PERSONNEL APPEALS BOARD; ORGANIZATION</HD>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFR-1997/title-4/CFR-1997-title4-vol1-part4.xml,5—COMPENSATION</HD>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFR-1997/title-4/CFR-1997-title4-vol1-part26.xml,75—CERTIFICATES AND APPROVALS OF BASIC VOUCHERS AND INVOICES</HD>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFR-1997/title-4/CFR-1997-title4-vol1-part18.xml,33—DECEASED CIVILIAN OFFICERS AND EMPLOYEES; PROCEDURES FOR SETTLEMENT OF ACCOUNTS</HD>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFR-1997/title-4/CFR-1997-title4-vol1-part21.xml,36—INCOMPETENT PUBLIC CREDITORS; PROCEDURES FOR SETTLEMENT OF ACCOUNTS</HD>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFR-1997/title-4/CFR-1997-title4-vol1-part1.xml,2—PURPOSE AND GENERAL PROVISION</HD>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFR-1997/title-4/CFR-1997-title4-vol1-part13.xml,28—GENERAL ACCOUNTING OFFICE PERSONNEL APPEALS BOARD; PROCEDURES APPLICABLE TO CLAIMS CONCERNING EMPLOYMENT PRACTICES AT THE GENERAL ACCOUNTING OFFICE</HD>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFR-1997/title-4/CFR-1997-title4-vol1-part5.xml,6—ATTENDANCE AND LEAVE</HD>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFR-1997/title-4/CFR-1997-title4-vol1-part14.xml,29—GENERAL ACCOUNTING OFFICE PERSONNEL APPEALS BOARD; PROCEDURES APPLICABLE TO CLAIMS CONCERNING EMPLOYMENT PRACTICES AT THE ARCHITECT OF THE CAPITOL</HD>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFR-1997/title-4/CFR-1997-title4-vol1-part30.xml,91—STANDARDS FOR WAIVER</HD>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFR-1997/title-5/CFR-1997-title5-vol2-part7.xml,734—POLITICAL ACTIVITIES OF FEDERAL EMPLOYEES</HD>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFR-1997/title-5/CFR-1997-title5-vol2-part12.xml,772—INTERIM RELIEF</HD>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFR-1997/title-5/CFR-1997-title5-vol3-part35.xml,1653—DOMESTIC RELATIONS ORDERS AFFECTING THRIFT SAVINGS PLAN ACCOUNTS</HD>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFR-1997/title-5/CFR-1997-title5-vol2-part34.xml,930—PROGRAMS FOR SPECIFIC POSITIONS AND EXAMINATIONS (MISCELLANEOUS)</HD>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFR-1997/title-5/CFR-1997-title5-vol2-part19.xml,842—FEDERAL EMPLOYEES RETIREMENT SYSTEM—BASIC ANNUITY</HD>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFR-1997/title-5/CFR-1997-title5-vol3-part105.xml,5601—SUPPLEMENTAL STANDARDS OF ETHICAL CONDUCT FOR EMPLOYEES OF THE POSTAL RATE COMMISSION</HD>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFR-1997/title-5/CFR-1997-title5-vol2-part3.xml,723—ENFORCEMENT OF NONDISCRIMINATION ON THE BASIS OF HANDICAP IN PROGRAMS OR ACTIVITIES CONDUCTED BY THE OFFICE OF PERSONNEL MANAGEMENT</HD>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFR-1997/title-5/CFR-1997-title5-vol2-part33.xml,911—PROCEDURES FOR STATES AND LOCALITIES TO REQUEST INDEMNIFICATION</HD>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFR-1997/title-5/CFR-1997-title5-vol3-part47.xml,1840—SUBPOENAS</HD>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFR-1997/title-5/CFR-1997-title5-vol3-part57.xml,2420—PURPOSE AND SCOPE</HD>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFR-1997/title-5/CFR-1997-title5-vol1-part60.xml,531—PAY UNDER THE GENERAL SCHEDULE</HD>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFR-1997/title-5/CFR-1997-title5-vol3-part56.xml,2416—ENFORCEMENT OF NONDISCRIMINATION ON THE BASIS OF HANDICAP IN PROGRAMS OR ACTIVITIES CONDUCTED BY THE FEDERAL LABOR RELATIONS AUTHORITY</HD>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFR-1997/title-5/CFR-1997-title5-vol2-part1.xml,"715—NONDISCIPLINARY SEPARATIONS, DEMOTIONS, AND FURLOUGHS</HD>",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFR-1997/title-5/CFR-1997-title5-vol3-part121.xml,8101—SUPPLEMENTAL STANDARDS OF ETHICAL CONDUCT FOR EMPLOYEES OF THE CONSUMER PRODUCT SAFETY COMMISSION</HD>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFR-1997/title-5/CFR-1997-title5-vol1-part8.xml,8—APPOINTMENTS TO OVERSEAS POSITIONS (RULE VIII)</HD>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFR-1997/title-5/CFR-1997-title5-vol1-part45.xml,339—MEDICAL QUALIFICATION DETERMINATIONS</HD>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFR-1997/title-5/CFR-1997-title5-vol2-part27.xml,872—ADDITIONAL OPTIONAL LIFE INSURANCE</HD>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFR-1997/title-5/CFR-1997-title5-vol1-part25.xml,294—AVAILABILITY OF OFFICIAL INFORMATION</HD>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFR-1997/title-5/CFR-1997-title5-vol3-part40.xml,1702—BYLAWS OF THE COMMISSION</HD>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFR-1997/title-5/CFR-1997-title5-vol1-part51.xml,362—PRESIDENTIAL MANAGEMENT INTERN PROGRAM</HD>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFR-1997/title-5/CFR-1997-title5-vol3-part24.xml,1605—CORRECTION OF ADMINISTRATIVE ERRORS</HD>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFR-1997/title-5/CFR-1997-title5-vol3-part124.xml,8701—SUPPLEMENTAL STANDARDS OF ETHICAL CONDUCT FOR EMPLOYEES OF THE OFFICE OF MANAGEMENT AND BUDGET</HD>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFR-1997/title-5/CFR-1997-title5-vol3-part92.xml,3601—SUPPLEMENTAL STANDARDS OF ETHICAL CONDUCT FOR EMPLOYEES OF THE DEPARTMENT OF DEFENSE</HD>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFR-1997/title-5/CFR-1997-title5-vol1-part57.xml,470—PERSONNEL MANAGEMENT RESEARCH PROGRAMS AND DEMONSTRATIONS PROJECTS</HD>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFR-1997/title-5/CFR-1997-title5-vol1-part34.xml,315—CAREER AND CAREER-CONDITIONAL EMPLOYMENT</HD>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFR-1997/title-5/CFR-1997-title5-vol1-part44.xml,338—QUALIFICATION REQUIREMENTS (GENERAL)</HD>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFR-1997/title-5/CFR-1997-title5-vol1-part49.xml,353—RESTORATION TO DUTY FROM UNIFORMED SERVICE OR COMPENSABLE INJURY</HD>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFR-1997/title-5/CFR-1997-title5-vol3-part117.xml,7301—SUPPLEMENTAL STANDARDS OF ETHICAL CONDUCT FOR EMPLOYEES OF THE INTER-AMERICAN FOUNDATION</HD>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFR-1997/title-5/CFR-1997-title5-vol1-part62.xml,534—PAY UNDER OTHER SYSTEMS</HD>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFR-1997/title-5/CFR-1997-title5-vol3-part51.xml,2411—AVAILABILITY OF OFFICIAL INFORMATION</HD>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFR-1997/title-5/CFR-1997-title5-vol3-part60.xml,2423—UNFAIR LABOR PRACTICE PROCEEDINGS</HD>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFR-1997/title-5/CFR-1997-title5-vol3-part77.xml,2604—FREEDOM OF INFORMATION ACT RULES AND SCHEDULE OF FEES FOR THE PRODUCTION OF PUBLIC FINANCIAL DISCLOSURE REPORTS</HD>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFR-1997/title-5/CFR-1997-title5-vol3-part61.xml,2424—EXPEDITED REVIEW OF NEGOTIABILITY ISSUES</HD>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFR-1997/title-5/CFR-1997-title5-vol1-part56.xml,451—AWARDS</HD>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFR-1997/title-5/CFR-1997-title5-vol2-part36.xml,960—FEDERAL EXECUTIVE BOARDS</HD>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFR-1997/title-5/CFR-1997-title5-vol1-part54.xml,430—PERFORMANCE MANAGEMENT</HD>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFR-1997/title-5/CFR-1997-title5-vol3-part6.xml,1205—PRIVACY ACT REGULATIONS</HD>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFR-1997/title-5/CFR-1997-title5-vol3-part66.xml,2429—MISCELLANEOUS AND GENERAL REQUIREMENTS</HD>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFR-1997/title-5/CFR-1997-title5-vol2-part10.xml,752—ADVERSE ACTIONS</HD>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFR-1997/title-5/CFR-1997-title5-vol1-part39.xml,332—RECRUITMENT AND SELECTION THROUGH COMPETITIVE EXAMINATION</HD>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFR-1997/title-5/CFR-1997-title5-vol1-part1.xml,1—COVERAGE AND DEFINITIONS (RULE I)</HD>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFR-1997/title-5/CFR-1997-title5-vol3-part100.xml,5001—SUPPLEMENTAL STANDARDS OF ETHICAL CONDUCT FOR EMPLOYEES OF THE INTERSTATE COMMERCE COMMISSION</HD>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFR-1997/title-5/CFR-1997-title5-vol3-part10.xml,1210—DEBT MANAGEMENT</HD>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFR-1997/title-5/CFR-1997-title5-vol3-part111.xml,6401—SUPPLEMENTAL STANDARDS OF ETHICAL CONDUCT FOR EMPLOYEES OF THE ENVIRONMENTAL PROTECTION AGENCY</HD>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFR-1997/title-5/CFR-1997-title5-vol2-part30.xml,890—FEDERAL EMPLOYEES HEALTH BENEFITS PROGRAM</HD>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFR-1997/title-5/CFR-1997-title5-vol1-part26.xml,297—PRIVACY PROCEDURES FOR PERSONNEL RECORDS</HD>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFR-1997/title-5/CFR-1997-title5-vol3-part53.xml,2413—OPEN MEETINGS</HD>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFR-1997/title-5/CFR-1997-title5-vol1-part43.xml,337—EXAMINING SYSTEM</HD>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
